chrom,tss,tes,gene_id,exon_num,strand,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,col154,col155,col156,col157,col158,col159,col160,col161
chr21,42499621,42581426,SLC37A1,21,+,0.0,0.0,0.195948,0.195948,0.391896,0.0,0.0,0.0,0.195948,0.0,0.195948,0.0,0.0,0.195948,0.0,0.195948,0.195948,0.391896,0.0,0.195948,0.587844,0.195948,0.195948,0.195948,0.587844,0.195948,0.0,0.0,0.0,0.0,0.023955,0.047909,0.119773,0.119773,0.047909,0.143727,0.215591,0.191636,0.119773,0.095818,0.119773,0.047909,0.047909,0.095818,0.071864,0.0,0.023955,0.071864,0.119773,0.143727,0.503045,1.437272,1.413318,2.539181,2.32359,1.700772,1.437272,1.077954,1.557045,0.550954,0.191636,0.574909,0.934227,0.814454,0.934227,0.359318,0.527,0.646773,0.383273,0.646773,0.718636,0.2635,0.311409,0.718636,1.964272,0.934227,0.359318,0.191636,0.407227,0.455136,0.503045,0.838409,0.958182,1.772636,1.628909,1.101909,1.557045,1.413318,1.820545,1.341454,1.365409,0.910273,1.197727,0.646773,0.694682,0.2635,0.718636,1.006091,1.030045,0.646773,0.814454,0.670727,1.054,0.527,0.7905,0.742591,1.604954,0.670727,0.958182,0.934227,0.910273,0.646773,1.125863,0.670727,1.557045,0.670727,0.7905,1.293545,1.125863,0.670727,1.101909,0.7905,1.796591,0.910273,0.503045,0.574909,0.383273,0.335364,0.2635,0.359318,0.0,0.195948,0.587844,0.587844,0.195948,0.195948,0.195948,0.0,0.195948,0.0,0.195948,0.391896,0.391896,0.0,0.195948,0.0,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0
chr21,30880643,30881580,KRTAP11-1,1,-,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0,0.195948,0.195948,0.0,0.587844,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.0,0.195948,0.0,0.0,0.0,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177202,2.177202,2.177202,2.177202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,2.177202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177202,2.177202,2.177202,2.177202,2.177202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177202,2.177202,2.177202,2.177202,0.0,0.0,2.177202,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.391896,0.195948,0.195948,0.195948,0.0
chr21,45074579,45226560,ADARB1,12,+,0.783793,0.0,0.587844,0.587844,0.783793,0.587844,0.783793,0.783793,0.391896,0.783793,0.783793,0.587844,0.783793,0.391896,0.195948,0.391896,0.195948,0.0,0.0,0.391896,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077399,0.257996,0.348295,0.309595,1.36738,1.057785,0.490193,0.580492,0.644991,0.386994,0.193497,0.180597,0.116098,0.386994,0.270896,0.270896,0.116098,0.322495,0.232197,0.232197,0.206397,0.232197,0.296696,0.077399,0.335395,0.154798,0.399894,0.70949,0.877187,0.425694,0.167698,0.503093,0.245096,0.361195,0.761089,0.296696,0.283796,0.438594,0.270896,0.554692,0.399894,0.270896,0.257996,0.128998,0.412794,0.644991,1.148083,0.451493,0.515992,0.412794,0.580492,0.361195,0.206397,0.283796,0.515992,0.348295,0.361195,0.580492,0.335395,0.141898,0.206397,0.064499,0.090299,0.412794,0.954586,0.296696,0.812688,1.264182,0.748189,0.851388,1.702775,0.928786,2.06397,4.618133,1.160983,1.36738,1.135183,1.006185,0.477293,0.515992,0.541792,0.541792,0.528892,0.464393,0.69659,1.573777,0.786889,0.554692,0.580492,0.928786,0.554692,0.554692,0.580492,0.386994,0.864287,0.528892,1.483478,0.902987,0.477293,0.270896,0.967645,0.783793,0.0,0.195948,0.587844,0.587844,0.587844,0.195948,0.391896,0.195948,0.391896,0.0,0.195948,0.195948,0.391896,0.587844,0.391896,0.587844,0.587844,0.0,0.195948,0.195948,0.587844,0.0,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0
chr21,30829038,30829759,KRTAP7-1,1,-,0.0,0.195948,0.195948,0.0,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.587844,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.391896,0.587844,0.0,0.195948,0.195948,0.391896,0.0,0.195948,0.391896,0.0,0.195948,0.587844,2.799259,2.799259,2.799259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799259,2.799259,5.598518,5.598518,5.598518,5.598518,2.799259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799259,2.799259,2.799259,2.799259,2.799259,2.799259,0.0,0.0,0.0,2.799259,2.799259,2.799259,2.799259,2.799259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.195948,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948
chr21,39405727,39445778,LCA5L,11,-,0.195948,0.587844,0.979741,0.979741,0.783793,0.587844,0.587844,0.391896,1.175689,1.763533,0.195948,0.195948,0.0,0.195948,0.195948,0.195948,0.587844,0.195948,0.0,0.195948,0.195948,0.195948,0.195948,0.195948,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.048987,0.048987,0.097974,0.538857,0.881767,0.195948,0.440883,0.538857,0.244935,0.097974,0.244935,0.097974,0.097974,0.097974,0.48987,0.195948,0.097974,0.048987,0.146961,0.097974,0.195948,0.244935,0.048987,0.097974,0.097974,0.146961,0.538857,0.538857,0.146961,0.097974,0.195948,0.146961,0.097974,0.146961,0.048987,0.146961,0.342909,0.342909,0.587844,0.685818,0.391896,0.195948,0.244935,0.293922,0.244935,0.538857,0.783793,0.440883,0.587844,0.146961,0.293922,0.097974,0.195948,0.195948,0.342909,0.244935,0.342909,0.0,0.244935,0.48987,0.146961,0.0,0.0,0.0,0.146961,0.342909,0.097974,0.244935,0.244935,0.538857,0.097974,0.391896,0.391896,0.391896,0.293922,0.244935,0.342909,0.83278,0.734806,0.195948,0.636831,0.685818,0.538857,0.587844,0.783793,0.734806,0.587844,0.195948,0.293922,0.587844,0.636831,1.32265,2.057455,3.037196,2.302391,1.665559,2.008468,3.380105,1.518598,1.371637,1.175689,0.783793,0.391896,0.391896,0.783793,0.391896,0.587844,0.391896,0.195948,0.195948,0.0,0.587844,1.175689,0.391896,0.195948,0.391896,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.783793,0.783793,0.587844,0.195948,0.0,0.0
chr21,30541534,30541864,KRTAP19-6,1,-,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.195948,0.0,0.195948,0.195948,0.0,0.0,0.195948,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531605,6.531605,6.531605,6.531605,6.531605,6.531605,6.531605,6.531605,6.531605,6.531605,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0
chr21,44455509,44462196,LRRC3,2,+,0.0,0.0,0.391896,0.195948,0.0,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.0,0.0,0.391896,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593782,0.296891,0.296891,0.296891,0.890673,0.890673,0.296891,0.890673,1.484456,1.484456,1.187564,1.781347,2.375129,2.078238,2.078238,1.781347,2.67202,2.968911,2.375129,2.67202,2.67202,0.890673,1.187564,0.593782,0.0,0.296891,0.0,0.296891,0.890673,0.593782,0.0,0.0,0.0,0.0,0.296891,0.0,0.593782,0.296891,0.593782,0.890673,0.296891,0.593782,0.593782,0.890673,1.781347,1.187564,1.187564,0.593782,0.593782,0.890673,0.296891,0.593782,0.296891,0.0,0.593782,0.296891,0.0,0.296891,0.890673,0.296891,0.593782,0.890673,0.890673,0.296891,0.0,0.0,0.296891,0.296891,0.296891,0.296891,0.0,0.296891,0.593782,0.890673,0.296891,0.296891,0.0,0.0,0.296891,0.593782,0.296891,0.296891,0.593782,0.0,0.296891,0.296891,0.0,0.0,0.0,0.587844,0.195948,0.0,0.0,0.587844,0.0,0.195948,0.0,0.195948,0.391896,0.0,0.0,0.0,0.195948,0.195948,0.0,0.391896,0.0,0.195948,0.391896,0.195948,0.391896,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.195948
chr21,30319123,30320315,KRTAP26-1,1,-,0.391896,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.587844,0.587844,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781347,1.781347,1.781347,1.781347,1.781347,1.781347,1.781347,1.781347,0.0,0.0,0.0,1.781347,1.781347,1.781347,1.781347,0.0,0.0,1.781347,1.781347,1.781347,1.781347,0.0,0.0,0.0,1.781347,1.781347,1.781347,3.562693,1.781347,1.781347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781347,1.781347,1.781347,1.781347,1.781347,1.781347,1.781347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781347,1.781347,1.781347,1.781347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.391896,0.195948,0.0,0.0,0.195948,0.0,0.587844,0.391896,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.195948,0.391896,0.195948,0.195948,0.195948,0.195948,0.195948,0.391896,0.195948,0.0,0.0
chr21,31873019,32004064,HUNK,11,+,0.391896,0.0,0.195948,0.195948,0.0,0.0,0.195948,0.0,0.0,0.195948,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059831,0.70302,0.673104,0.224368,0.344031,0.523526,0.508568,0.329073,0.299157,0.224368,0.254284,0.269242,0.119663,0.074789,0.119663,0.269242,0.2842,0.358989,0.49361,0.149579,0.239326,0.344031,0.239326,0.089747,0.149579,0.089747,0.179494,0.059831,0.269242,0.224368,0.254284,0.074789,0.089747,0.149579,0.643189,0.448736,0.104705,0.119663,0.149579,0.882515,0.927388,0.358989,0.179494,0.329073,0.149579,0.329073,0.20941,0.523526,0.149579,0.059831,0.179494,0.433778,0.523526,0.598315,0.329073,1.271419,2.034271,2.124018,1.869734,0.942346,0.673104,0.747894,0.433778,0.732936,0.49361,1.106883,0.747894,0.942346,0.732936,0.673104,0.329073,0.344031,0.792767,0.747894,0.822683,0.658146,0.897472,0.972262,1.495787,0.463694,0.927388,0.134621,0.688062,0.269242,1.256461,1.002177,0.717978,0.70302,0.329073,0.553441,0.957304,0.643189,0.598315,1.40604,1.720155,1.450914,1.839818,1.271419,0.70302,0.49361,0.870881,0.587844,0.391896,0.587844,0.587844,0.391896,0.0,0.391896,0.0,0.0,0.195948,0.0,0.0,0.391896,0.195948,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.0,0.195948,0.391896,0.195948,0.195948,0.195948,0.0,0.195948
chr21,34516441,34615113,RCAN1,4,-,0.391896,0.391896,0.0,0.0,0.0,0.391896,0.195948,0.587844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.0,0.27215,0.139111,0.139111,0.238476,0.238476,0.218603,0.397461,0.536572,0.298096,0.218603,0.397461,0.139111,0.19873,0.616064,0.218603,0.218603,0.258349,0.099365,0.119238,0.437207,0.337842,0.476953,0.178857,0.139111,0.278223,0.298096,0.158984,0.556445,0.536572,0.178857,0.119238,0.099365,0.139111,0.158984,0.258349,0.516699,0.437207,0.357715,0.596191,0.258349,0.337842,0.317969,0.437207,0.496826,0.258349,0.178857,0.278223,0.496826,0.516699,0.337842,0.556445,0.417334,0.258349,0.278223,0.357715,0.218603,0.19873,0.337842,0.556445,0.377588,0.099365,0.298096,0.417334,0.238476,0.476953,0.357715,0.476953,0.238476,0.158984,0.19873,0.059619,0.238476,0.178857,0.337842,0.377588,0.158984,0.19873,0.178857,0.238476,0.278223,0.357715,0.218603,0.238476,0.158984,0.278223,0.238476,0.099365,0.19873,0.079492,0.099365,0.099365,0.158984,0.357715,0.576318,1.093017,2.086669,2.265526,1.053271,1.252001,2.106542,1.391113,1.175689,0.783793,1.371637,0.587844,0.783793,0.195948,1.175689,1.567585,1.175689,0.587844,0.391896,0.587844,0.979741,1.175689,1.175689,0.587844,0.979741,0.391896,0.195948,0.783793,0.979741,0.587844,0.195948,0.979741,0.587844,0.587844,0.391896,0.195948,0.391896,0.587844
chr21,30430219,30431026,KRTAP13-4,1,+,0.0,0.195948,0.391896,0.587844,0.0,0.0,0.0,0.391896,0.195948,0.195948,0.0,0.0,0.391896,0.391896,0.391896,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,2.449352,2.449352,2.449352,2.449352,2.449352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449352,2.449352,2.449352,2.449352,0.0,0.0,0.0,2.449352,2.449352,2.449352,2.449352,2.449352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449352,2.449352,2.449352,2.449352,2.449352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449352,2.799259,0.195948,0.0,0.0,0.195948,0.391896,0.391896,0.0,0.0,0.0,0.391896,0.195948,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.195948,0.195948,0.0,0.0,0.195948,0.195948,0.0,0.0,0.195948,0.0,0.0,0.195948
chr21,25639257,25717562,JAM2,9,+,0.0,0.0,0.0,0.0,0.0,0.391896,0.195948,0.391896,0.391896,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.0,0.025025,0.025025,0.100101,0.125127,0.175177,0.275278,0.175177,0.37538,0.050051,0.025025,0.050051,0.200202,0.025025,0.275278,0.175177,0.225228,0.075076,0.275278,0.200202,0.050051,0.050051,0.125127,0.250253,0.050051,0.100101,0.025025,0.025025,0.050051,0.025025,0.025025,0.250253,0.125127,0.175177,0.325329,0.0,0.050051,0.150152,0.125127,0.050051,0.150152,0.075076,0.050051,0.175177,0.075076,0.125127,0.125127,0.150152,0.050051,0.025025,0.100101,0.025025,0.200202,0.225228,0.200202,0.025025,0.075076,0.125127,0.225228,0.075076,0.025025,0.100101,0.075076,0.100101,0.125127,0.075076,0.150152,0.100101,0.150152,0.075076,0.225228,0.200202,0.075076,0.025025,0.200202,0.150152,0.275278,0.350354,0.050051,0.200202,0.150152,0.100101,0.175177,0.125127,0.075076,0.175177,0.325329,0.125127,0.100101,0.125127,0.075076,0.150152,0.325329,0.42543,0.450455,0.325329,0.575582,0.900911,1.376392,1.22624,1.451468,15.675851,1.175689,1.371637,1.371637,1.175689,0.979741,0.587844,0.195948,0.0,0.0,0.0,0.0,0.391896,0.783793,0.0,0.391896,0.0,0.979741,0.979741,0.783793,0.783793,1.175689,0.783793,0.391896,0.391896,0.391896,0.587844,1.175689,0.979741,2.351378,0.979741
chr21,39380325,39515504,GET1-SH3BGR,7,+,0.0,0.195948,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.0,0.0,0.0,0.195948,0.391896,0.195948,0.391896,0.0,0.0,0.0,0.391896,0.587844,0.195948,0.0,0.391896,0.0,0.217559,0.594661,0.159543,0.768708,0.493134,0.116031,0.435118,2.190094,4.206141,5.351951,2.813763,2.538188,1.624441,1.609937,0.435118,0.652677,0.420614,0.203055,0.565653,2.132078,2.24811,0.594661,0.47863,0.522142,0.536646,0.435118,0.261071,0.319087,0.217559,0.043512,0.232063,0.203055,0.188551,0.33359,0.449622,0.261071,0.449622,0.174047,0.116031,0.188551,0.275575,0.159543,0.116031,0.232063,0.116031,0.261071,0.47863,0.130535,0.043512,0.261071,0.40611,0.174047,0.130535,0.101528,0.145039,0.145039,0.087024,0.029008,0.087024,0.087024,0.217559,0.638173,0.449622,0.638173,0.362598,0.145039,0.188551,0.159543,0.246567,0.275575,0.725197,0.319087,0.290079,0.188551,0.232063,0.058016,0.174047,0.261071,0.174047,0.420614,0.145039,0.101528,0.130535,0.058016,0.058016,0.145039,0.043512,0.232063,0.159543,0.101528,0.159543,0.130535,0.07252,0.33359,0.217559,0.232063,0.116031,0.275575,0.087024,0.217559,0.496071,0.587844,0.391896,0.391896,0.587844,0.587844,0.0,0.195948,0.391896,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.391896,0.195948,0.195948,0.391896,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.195948,0.195948
chr21,41168159,41282530,BACE2,8,+,0.0,0.0,0.195948,0.0,0.195948,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017143,0.15429,0.480013,1.114316,0.36001,0.445726,0.394296,0.325723,0.5143,0.188577,0.240006,0.325723,0.30858,0.377153,0.25715,0.342866,0.36001,0.36001,0.325723,0.25715,0.25715,0.222863,0.068573,0.394296,0.171433,0.137147,0.068573,0.222863,0.651446,0.30858,0.46287,0.137147,0.325723,0.41144,0.222863,0.137147,0.188577,0.702876,0.634303,0.394296,0.46287,0.25715,0.188577,0.274293,0.085717,0.20572,0.137147,0.25715,0.171433,0.222863,0.702876,1.165746,1.525755,1.045742,0.531443,0.428583,0.548586,0.171433,0.25715,0.46287,1.148602,1.440039,0.445726,0.840023,0.548586,0.651446,1.080029,0.840023,0.891453,0.634303,1.302892,0.874309,3.085797,1.937195,1.542899,1.320036,0.840023,1.148602,1.097172,0.445726,0.291436,0.30858,0.20572,1.011456,0.480013,0.291436,0.56573,0.394296,0.377153,0.137147,0.41144,0.25715,0.480013,0.925739,0.891453,0.445726,0.171433,0.068573,0.10286,0.034287,0.0,0.195948,0.195948,0.391896,0.195948,0.0,0.195948,0.195948,0.195948,0.391896,0.0,0.0,0.0,0.0,0.195948,0.0,0.195948,0.0,0.195948,0.195948,0.0,0.195948,0.0,0.0,0.195948,0.391896,0.0,0.0,0.0,0.0,0.0
chr21,14961234,15065000,NRIP1,4,-,0.391896,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391896,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075583,0.188957,0.226748,0.207852,0.113374,0.151165,0.113374,0.094478,0.170061,0.453496,0.170061,0.151165,0.226748,0.13227,0.075583,0.170061,0.245644,0.69914,0.340122,0.396809,0.359018,1.738402,0.56687,0.510183,0.755827,0.245644,0.547975,0.264539,0.13227,0.396809,0.661349,0.963679,0.755827,0.793618,0.377913,0.170061,0.359018,0.56687,0.491288,0.151165,0.604662,0.321226,0.321226,0.151165,0.302331,0.453496,0.207852,0.321226,0.453496,0.604662,0.415705,0.4346,0.642453,0.377913,0.377913,0.415705,0.321226,0.283435,0.226748,0.170061,0.207852,0.188957,0.170061,0.245644,0.340122,0.302331,0.415705,0.472392,0.396809,0.510183,0.680244,0.69914,0.604662,0.736931,0.680244,0.245644,0.377913,0.793618,0.359018,0.13227,0.56687,0.188957,0.151165,0.245644,0.188957,0.094478,0.83141,0.359018,0.226748,0.283435,0.226748,0.415705,1.341593,5.630911,3.155578,0.906992,0.510183,0.680244,0.4346,0.321226,0.391896,0.195948,0.979741,0.391896,0.0,0.0,0.0,0.195948,0.391896,0.195948,0.195948,0.0,0.195948,0.195948,0.391896,0.195948,0.0,0.0,0.0,0.195948,0.0,0.195948,0.391896,0.0,0.0,0.0,0.0,0.391896,0.0,0.0
chr21,34787800,35049302,RUNX1,9,-,0.195948,0.0,0.0,0.195948,0.0,0.0,0.0,0.195948,0.391896,0.0,0.0,0.195948,0.0,0.391896,0.195948,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.0,0.391896,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.082426,0.434608,0.337196,0.149865,0.224797,0.202317,0.187331,0.202317,0.082426,0.202317,0.142371,0.164851,0.164851,0.097412,0.052453,0.187331,0.157358,0.104905,0.134878,0.179838,0.067439,0.067439,0.142371,0.097412,0.149865,0.052453,0.112399,0.127385,0.149865,0.127385,0.134878,0.127385,0.112399,0.089919,0.119892,0.187331,0.104905,0.052453,0.059946,0.307223,0.202317,0.149865,0.082426,0.164851,0.157358,0.037466,0.059946,0.112399,0.134878,0.149865,0.112399,0.157358,0.142371,0.082426,0.127385,0.082426,0.134878,0.202317,0.104905,0.029973,0.059946,0.052453,0.179838,0.464581,1.176438,1.431208,0.80927,0.734337,0.989107,0.606952,0.929161,1.094013,1.288837,1.558593,0.914175,1.191425,0.517033,0.247277,0.651912,0.989107,0.831749,0.584472,1.438701,0.861722,1.491154,0.981614,0.869215,0.831749,0.76431,0.472074,0.48706,0.876709,0.629432,0.419621,0.329702,1.228891,1.228891,0.494554,0.48706,0.172344,0.979741,0.587844,0.195948,0.0,0.0,0.0,0.0,0.195948,0.195948,0.587844,0.979741,0.979741,0.391896,0.195948,0.195948,0.587844,0.587844,0.195948,0.195948,0.195948,0.391896,0.0,0.0,0.195948,0.195948,0.587844,0.587844,0.391896,0.0,0.195948
chr21,44579454,44580604,KRTAP10-5,1,-,0.391896,0.587844,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.391896,0.195948,0.195948,0.195948,0.0,0.0,0.195948,0.195948,0.0,0.391896,0.0,0.0,0.195948,0.391896,0.587844,0.0,0.0,0.391896,0.391896,0.195948,1.781347,1.781347,1.781347,1.781347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781347,3.562693,3.562693,3.562693,0.0,0.0,0.0,0.0,1.781347,1.781347,1.781347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.562693,3.562693,3.562693,3.562693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.391896,0.587844,0.391896,0.195948,0.195948,0.0,0.0,0.391896,0.195948,0.0,0.391896,0.0,0.0,0.0,0.0,0.391896,0.0,0.587844,0.979741,0.587844,0.195948,0.195948,0.195948,0.391896,0.587844,0.391896,0.195948,0.0,0.195948
